上信観光,8,土日祝,現行,22,10
上信観光,8,土日祝,需要あり,87,18
上信観光,8,土日祝,需要なし,73,18
上信観光,8,平日,現行,29,12
上信観光,8,平日,需要あり,161,19
上信観光,8,平日,需要なし,118,19
上信観光,9,土日祝,現行,16,12
上信観光,9,土日祝,需要あり,77,18
上信観光,9,土日祝,需要なし,65,18
上信観光,9,平日,現行,19,13
上信観光,9,平日,需要あり,192,21
上信観光,9,平日,需要なし,143,20
日本中央,6,土日祝,現行,1,6
日本中央,6,土日祝,需要あり,27,10
日本中央,6,土日祝,需要なし,25,10
日本中央,6,平日,現行,23,10
日本中央,6,平日,需要あり,133,17
日本中央,6,平日,需要なし,98,17
日本中央,7,土日祝,現行,1,6
日本中央,7,土日祝,需要あり,26,9
日本中央,7,土日祝,需要なし,25,9
日本中央,7,平日,現行,6,11
日本中央,7,平日,需要あり,124,18
日本中央,7,平日,需要なし,94,18
